phenotype_id	phenotype_label
FBbt:00001920PHENOTYPE	embryonic/larval brain | third instar larval stage phenotype
FBbt:00001920PHENOTYPE	embryonic/larval brain | somatic clone phenotype
FBbt:00001920PHENOTYPE	embryonic/larval brain | posterior phenotype
FBbt:00001922PHENOTYPE	embryonic/larval cervical connective | embryonic stage 15 phenotype
FBbt:00001925PHENOTYPE	embryonic/larval protocerebrum | embryonic stage 14 phenotype
FBbt:00001925PHENOTYPE	embryonic/larval protocerebrum phenotype
FBbt:00001926PHENOTYPE	protocerebral neuromere phenotype
FBbt:00001927PHENOTYPE	anterior protocerebral neuromere phenotype
FBbt:00001929PHENOTYPE	posterior protocerebral neuromere phenotype
FBbt:00001930PHENOTYPE	embryonic/larval optic lobe | somatic clone phenotype
FBbt:00001930PHENOTYPE	embryonic/larval optic lobe | larval stage phenotype
FBbt:00001930PHENOTYPE	embryonic/larval optic lobe | embryonic stage phenotype
FBbt:00001930PHENOTYPE	embryonic/larval optic lobe | third instar larval stage phenotype
FBbt:00001930PHENOTYPE	embryonic/larval optic lobe phenotype
FBbt:00001930PHENOTYPE	embryonic/larval optic lobe | second instar larval stage phenotype
FBbt:00001930PHENOTYPE	embryonic/larval optic lobe | maternal effect phenotype
FBbt:00001930PHENOTYPE	embryonic/larval optic lobe | posterior phenotype
FBbt:00001931PHENOTYPE	embryonic/larval optic stalk phenotype
FBbt:00001931PHENOTYPE	embryonic/larval optic stalk | third instar larval stage phenotype
FBbt:00001933PHENOTYPE	larval outer optic anlage | heat sensitive phenotype
FBbt:00001933PHENOTYPE	larval outer optic anlage | third instar larval stage phenotype
FBbt:00001933PHENOTYPE	larval outer optic anlage | precursor phenotype
FBbt:00001933PHENOTYPE	larval outer optic anlage phenotype
FBbt:00001933PHENOTYPE	larval outer optic anlage | somatic clone phenotype
FBbt:00001934PHENOTYPE	embryonic/larval optic neuropil phenotype
FBbt:00001935PHENOTYPE	medulla anlage phenotype
FBbt:00001935PHENOTYPE	medulla anlage | somatic clone phenotype
FBbt:00001935PHENOTYPE	medulla anlage | heat sensitive phenotype
FBbt:00001936PHENOTYPE	medulla neuropil phenotype
FBbt:00001936PHENOTYPE	medulla neuropil | third instar larval stage phenotype
FBbt:00001938PHENOTYPE	medulla forming neuroblast phenotype
FBbt:00001939PHENOTYPE	lamina anlage phenotype
FBbt:00001939PHENOTYPE	lamina anlage | precursor phenotype
FBbt:00001939PHENOTYPE	lamina anlage | cell non-autonomous | somatic clone phenotype
FBbt:00001939PHENOTYPE	lamina anlage | heat sensitive phenotype
FBbt:00001940PHENOTYPE	lamina neuropil | ectopic | somatic clone phenotype
FBbt:00001940PHENOTYPE	lamina neuropil | somatic clone phenotype
FBbt:00001940PHENOTYPE	lamina neuropil | ectopic phenotype
FBbt:00001940PHENOTYPE	lamina neuropil | cell autonomous | somatic clone phenotype
FBbt:00001940PHENOTYPE	lamina neuropil phenotype
FBbt:00001942PHENOTYPE	lamina forming neuroblast phenotype
FBbt:00001943PHENOTYPE	lamina plexus | pupal stage | somatic clone phenotype
FBbt:00001943PHENOTYPE	lamina plexus phenotype
FBbt:00001943PHENOTYPE	lamina plexus | third instar larval stage phenotype
FBbt:00001943PHENOTYPE	lamina plexus | somatic clone phenotype
FBbt:00001943PHENOTYPE	lamina plexus | somatic clone | third instar larval stage phenotype
FBbt:00001948PHENOTYPE	cortex of lobula plate phenotype
FBbt:00001951PHENOTYPE	larval inner optic anlage | third instar larval stage phenotype
FBbt:00001951PHENOTYPE	larval inner optic anlage | precursor phenotype
FBbt:00001951PHENOTYPE	larval inner optic anlage phenotype
FBbt:00001956PHENOTYPE	optic nerve | larval stage phenotype
FBbt:00001956PHENOTYPE	optic nerve phenotype
FBbt:00001957PHENOTYPE	embryonic/larval deuterocerebrum | embryonic stage 14 phenotype
FBbt:00001958PHENOTYPE	deuterocerebral neuromere phenotype
FBbt:00001962PHENOTYPE	embryonic/larval tritocerebrum phenotype
FBbt:00001962PHENOTYPE	embryonic/larval tritocerebrum | embryonic stage 14 phenotype
FBbt:00001963PHENOTYPE	tritocerebral neuromere phenotype
FBbt:00001966PHENOTYPE	embryonic/larval labral nerve phenotype
FBbt:00001967PHENOTYPE	Bolwig nerve phenotype
FBbt:00001972PHENOTYPE	subesophageal ganglion neuron phenotype
FBbt:00001973PHENOTYPE	mandibular neuromere phenotype
FBbt:00001981PHENOTYPE	FMRFamide SE2 neuron | supernumerary phenotype
FBbt:00001983PHENOTYPE	thoracic neuron | somatic clone phenotype
FBbt:00001984PHENOTYPE	T1 neuron phenotype
FBbt:00001985PHENOTYPE	T2 neuron phenotype
FBbt:00001996PHENOTYPE	transverse nerve | embryonic stage 16 phenotype
FBbt:00001996PHENOTYPE	transverse nerve | embryonic stage phenotype
FBbt:00001996PHENOTYPE	transverse nerve phenotype
FBbt:00001997PHENOTYPE	intersegmental nerve | distal phenotype
FBbt:00001997PHENOTYPE	intersegmental nerve | embryonic stage phenotype
FBbt:00001997PHENOTYPE	intersegmental nerve | embryonic stage 16 phenotype
FBbt:00001997PHENOTYPE	intersegmental nerve phenotype
FBbt:00001997PHENOTYPE	intersegmental nerve | larval stage phenotype
FBbt:00001997PHENOTYPE	intersegmental nerve | third instar larval stage phenotype
FBbt:00001997PHENOTYPE	intersegmental nerve | embryonic stage | maternal effect phenotype
FBbt:00001998PHENOTYPE	anterior fascicle sensory neuron phenotype
FBbt:00002001PHENOTYPE	desC neuron phenotype
FBbt:00002002PHENOTYPE	desD neuron phenotype
FBbt:00002006PHENOTYPE	des2 neuron phenotype
FBbt:00002010PHENOTYPE	dch3 neuron | ectopic phenotype
FBbt:00002012PHENOTYPE	lesA neuron phenotype
FBbt:00002018PHENOTYPE	lch3 neuron phenotype
FBbt:00002019PHENOTYPE	lch5 neuron | germline clone phenotype
FBbt:00002019PHENOTYPE	lch5 neuron | embryonic stage phenotype
FBbt:00002019PHENOTYPE	lch5 neuron | supernumerary phenotype
FBbt:00002019PHENOTYPE	lch5 neuron | ectopic phenotype
FBbt:00002019PHENOTYPE	lch5 neuron phenotype
FBbt:00002024PHENOTYPE	dorsal multidendritic neuron | embryonic stage phenotype
FBbt:00002024PHENOTYPE	dorsal multidendritic neuron | third instar larval stage phenotype
FBbt:00002024PHENOTYPE	dorsal multidendritic neuron | somatic clone phenotype
FBbt:00002024PHENOTYPE	dorsal multidendritic neuron | embryonic stage 16 phenotype
FBbt:00002024PHENOTYPE	dorsal multidendritic neuron | ectopic phenotype
FBbt:00002024PHENOTYPE	dorsal multidendritic neuron | embryonic stage 17 phenotype
FBbt:00002024PHENOTYPE	dorsal multidendritic neuron phenotype
FBbt:00002025PHENOTYPE	dorsal multidendritic neuron ddaA | larval stage phenotype
FBbt:00002025PHENOTYPE	dorsal multidendritic neuron ddaA | somatic clone phenotype
FBbt:00002025PHENOTYPE	dorsal multidendritic neuron ddaA phenotype
FBbt:00002026PHENOTYPE	dorsal multidendritic neuron ddaB | ectopic phenotype
FBbt:00002026PHENOTYPE	dorsal multidendritic neuron ddaB | somatic clone phenotype
FBbt:00002026PHENOTYPE	dorsal multidendritic neuron ddaB phenotype
FBbt:00002027PHENOTYPE	dorsal multidendritic neuron ddaC | third instar larval stage phenotype
FBbt:00002027PHENOTYPE	dorsal multidendritic neuron ddaC | larval stage | somatic clone phenotype
FBbt:00002027PHENOTYPE	dorsal multidendritic neuron ddaC | pupal stage phenotype
FBbt:00002027PHENOTYPE	dorsal multidendritic neuron ddaC | embryonic stage phenotype
FBbt:00002027PHENOTYPE	dorsal multidendritic neuron ddaC | pupal stage | somatic clone phenotype
FBbt:00002027PHENOTYPE	dorsal multidendritic neuron ddaC | somatic clone phenotype
FBbt:00002027PHENOTYPE	dorsal multidendritic neuron ddaC phenotype
FBbt:00002027PHENOTYPE	dorsal multidendritic neuron ddaC | somatic clone | third instar larval stage phenotype
FBbt:00002028PHENOTYPE	dorsal multidendritic neuron ddaD phenotype
FBbt:00002028PHENOTYPE	dorsal multidendritic neuron ddaD | somatic clone phenotype
FBbt:00002028PHENOTYPE	dorsal multidendritic neuron ddaD | embryonic stage phenotype
FBbt:00002028PHENOTYPE	dorsal multidendritic neuron ddaD | supernumerary phenotype
FBbt:00002028PHENOTYPE	dorsal multidendritic neuron ddaD | larval stage phenotype
FBbt:00002028PHENOTYPE	dorsal multidendritic neuron ddaD | pupal stage | somatic clone phenotype
FBbt:00002029PHENOTYPE	dorsal multidendritic neuron ddaE | embryonic stage phenotype
FBbt:00002029PHENOTYPE	dorsal multidendritic neuron ddaE phenotype
FBbt:00002029PHENOTYPE	dorsal multidendritic neuron ddaE | larval stage phenotype
FBbt:00002029PHENOTYPE	dorsal multidendritic neuron ddaE | pupal stage | somatic clone phenotype
FBbt:00002029PHENOTYPE	dorsal multidendritic neuron ddaE | supernumerary phenotype
FBbt:00002029PHENOTYPE	dorsal multidendritic neuron ddaE | somatic clone phenotype
FBbt:00002031PHENOTYPE	lateral multidendritic neuron ldaA | somatic clone phenotype
FBbt:00002031PHENOTYPE	lateral multidendritic neuron ldaA phenotype
FBbt:00002032PHENOTYPE	lateral multidendritic neuron ldaB | third instar larval stage phenotype
FBbt:00002032PHENOTYPE	lateral multidendritic neuron ldaB | somatic clone phenotype
FBbt:00002037PHENOTYPE	segmental nerve | embryonic stage phenotype
FBbt:00002037PHENOTYPE	segmental nerve | embryonic stage | maternal effect phenotype
FBbt:00002037PHENOTYPE	segmental nerve | third instar larval stage phenotype
FBbt:00002037PHENOTYPE	segmental nerve | conditional qualifier phenotype
FBbt:00002037PHENOTYPE	segmental nerve phenotype
FBbt:00002038PHENOTYPE	posterior fascicle sensory neuron phenotype
FBbt:00002054PHENOTYPE	ventral multidendritic neuron phenotype
FBbt:00002055PHENOTYPE	ventral multidendritic neuron vdaA | supernumerary phenotype
FBbt:00002056PHENOTYPE	ventral multidendritic neuron vdaB | third instar larval stage phenotype
FBbt:00002056PHENOTYPE	ventral multidendritic neuron vdaB | supernumerary phenotype
FBbt:00002056PHENOTYPE	ventral multidendritic neuron vdaB phenotype
FBbt:00002057PHENOTYPE	ventral multidendritic neuron vdaC | supernumerary phenotype
FBbt:00002058PHENOTYPE	ventral multidendritic neuron vdaD | supernumerary phenotype
FBbt:00002064PHENOTYPE	prothoracic intersegmental nerve phenotype
FBbt:00002085PHENOTYPE	prothoracic segmental nerve phenotype
FBbt:00002104PHENOTYPE	mesothoracic intersegmental nerve phenotype
FBbt:00002104PHENOTYPE	mesothoracic intersegmental nerve | adult stage | dorsal phenotype
FBbt:00002114PHENOTYPE	mesothoracic les3 neuron phenotype
FBbt:00002125PHENOTYPE	mesothoracic segmental nerve | adult stage phenotype
FBbt:00002132PHENOTYPE	mesothoracic v'es3 neuron phenotype
FBbt:00002142PHENOTYPE	metathoracic intersegmental nerve | adult stage | ventral phenotype
FBbt:00002142PHENOTYPE	metathoracic intersegmental nerve | adult stage | dorsal phenotype
FBbt:00002142PHENOTYPE	metathoracic intersegmental nerve phenotype
FBbt:00002152PHENOTYPE	metathoracic les3 neuron phenotype
FBbt:00002163PHENOTYPE	metathoracic segmental nerve | adult stage | dorsal phenotype
FBbt:00002163PHENOTYPE	metathoracic segmental nerve | adult stage phenotype
FBbt:00002170PHENOTYPE	metathoracic v'es3 neuron phenotype
FBbt:00002179PHENOTYPE	abdominal nerve | third instar larval stage phenotype
FBbt:00002179PHENOTYPE	abdominal nerve | larval stage phenotype
FBbt:00002180PHENOTYPE	abdominal transverse nerve phenotype
FBbt:00002181PHENOTYPE	abdominal intersegmental bidendritic neuron isbp | embryonic stage phenotype
FBbt:00002197PHENOTYPE	abdominal segmental nerve | germline clone phenotype
FBbt:00002197PHENOTYPE	abdominal segmental nerve | embryonic stage phenotype
FBbt:00002197PHENOTYPE	abdominal segmental nerve phenotype
FBbt:00002197PHENOTYPE	abdominal segmental nerve | embryonic stage | maternal effect phenotype
FBbt:00002198PHENOTYPE	abdominal segment motor neuron | larval stage phenotype
FBbt:00002198PHENOTYPE	abdominal segment motor neuron | third instar larval stage phenotype
FBbt:00002198PHENOTYPE	abdominal segment motor neuron phenotype
FBbt:00002199PHENOTYPE	A1-7 VO2 motor neuron phenotype
FBbt:00002200PHENOTYPE	abdominal 1 VO2 motor neuron phenotype
FBbt:00002201PHENOTYPE	abdominal 2 VO2 motor neuron phenotype
FBbt:00002208PHENOTYPE	abdominal 1 dorsal motor neuron phenotype
FBbt:00002209PHENOTYPE	abdominal 2 dorsal motor neuron phenotype
FBbt:00002210PHENOTYPE	abdominal 3 dorsal motor neuron phenotype
FBbt:00002211PHENOTYPE	abdominal 4 dorsal motor neuron phenotype
FBbt:00002212PHENOTYPE	abdominal 5 dorsal motor neuron phenotype
FBbt:00002213PHENOTYPE	abdominal 6 dorsal motor neuron phenotype
FBbt:00002214PHENOTYPE	abdominal 7 dorsal motor neuron phenotype
FBbt:00002215PHENOTYPE	A1-7 VL3/4 motor neuron phenotype
FBbt:00002216PHENOTYPE	abdominal 1 VL3/4 motor neuron phenotype
FBbt:00002217PHENOTYPE	abdominal 2 VL3/4 motor neuron phenotype
FBbt:00002223PHENOTYPE	A1-7 VO1 motor neuron phenotype
FBbt:00002231PHENOTYPE	A1-7 ventral motor neuron phenotype
FBbt:00002240PHENOTYPE	abdominal 1 dorsal VUM motor neuron phenotype
FBbt:00002241PHENOTYPE	abdominal 2 dorsal VUM motor neuron phenotype
FBbt:00002242PHENOTYPE	abdominal 3 dorsal VUM motor neuron phenotype
FBbt:00002243PHENOTYPE	abdominal 4 dorsal VUM motor neuron phenotype
FBbt:00002244PHENOTYPE	abdominal 5 dorsal VUM motor neuron phenotype
FBbt:00002245PHENOTYPE	abdominal 6 dorsal VUM motor neuron phenotype
FBbt:00002246PHENOTYPE	abdominal 7 dorsal VUM motor neuron phenotype
FBbt:00002248PHENOTYPE	abdominal 1 ventral VUM motor neuron phenotype
FBbt:00002249PHENOTYPE	abdominal 2 ventral VUM motor neuron phenotype
FBbt:00002250PHENOTYPE	abdominal 3 ventral VUM motor neuron phenotype
FBbt:00002251PHENOTYPE	abdominal 4 ventral VUM motor neuron phenotype
FBbt:00002252PHENOTYPE	abdominal 5 ventral VUM motor neuron phenotype
FBbt:00002253PHENOTYPE	abdominal 6 ventral VUM motor neuron phenotype
FBbt:00002254PHENOTYPE	abdominal 7 ventral VUM motor neuron phenotype
FBbt:00002256PHENOTYPE	abdominal 1 lateral VUM motor neuron phenotype
FBbt:00002257PHENOTYPE	abdominal 2 lateral VUM motor neuron phenotype
FBbt:00002258PHENOTYPE	abdominal 3 lateral VUM motor neuron phenotype
FBbt:00002259PHENOTYPE	abdominal 4 lateral VUM motor neuron phenotype
FBbt:00002260PHENOTYPE	abdominal 5 lateral VUM motor neuron phenotype
FBbt:00002261PHENOTYPE	abdominal 6 lateral VUM motor neuron phenotype
FBbt:00002262PHENOTYPE	abdominal 7 lateral VUM motor neuron phenotype
FBbt:00002319PHENOTYPE	abdominal intersegmental nerve phenotype
FBbt:00002337PHENOTYPE	abdominal desC neuron phenotype
FBbt:00002338PHENOTYPE	abdominal 1 desC neuron phenotype
FBbt:00002345PHENOTYPE	abdominal desD neuron phenotype
FBbt:00002378PHENOTYPE	abdominal 1 lch5 neuron | embryonic stage phenotype
FBbt:00002378PHENOTYPE	abdominal 1 lch5 neuron phenotype
FBbt:00002379PHENOTYPE	abdominal 2 lch5 neuron phenotype
FBbt:00002379PHENOTYPE	abdominal 2 lch5 neuron | embryonic stage phenotype
FBbt:00002380PHENOTYPE	abdominal 3 lch5 neuron | embryonic stage phenotype
FBbt:00002380PHENOTYPE	abdominal 3 lch5 neuron phenotype
FBbt:00002381PHENOTYPE	abdominal 4 lch5 neuron phenotype
FBbt:00002381PHENOTYPE	abdominal 4 lch5 neuron | embryonic stage phenotype
FBbt:00002382PHENOTYPE	abdominal 5 lch5 neuron | embryonic stage phenotype
FBbt:00002382PHENOTYPE	abdominal 5 lch5 neuron phenotype
FBbt:00002383PHENOTYPE	abdominal 6 lch5 neuron phenotype
FBbt:00002383PHENOTYPE	abdominal 6 lch5 neuron | embryonic stage phenotype
FBbt:00002384PHENOTYPE	abdominal 7 lch5 neuron phenotype
FBbt:00002384PHENOTYPE	abdominal 7 lch5 neuron | embryonic stage phenotype
FBbt:00002385PHENOTYPE	abdominal dorsal/lateral multidendritic neuron phenotype
FBbt:00002403PHENOTYPE	abdominal 1 dorsal multidendritic neuron ddaC phenotype
FBbt:00002403PHENOTYPE	abdominal 1 dorsal multidendritic neuron ddaC | somatic clone phenotype
FBbt:00002418PHENOTYPE	abdominal dorsal multidendritic neuron ddaE | ectopic phenotype
FBbt:00002419PHENOTYPE	abdominal 1 dorsal multidendritic neuron ddaE phenotype
FBbt:00002442PHENOTYPE	abdominal dorsal bipolar neuron dbp | embryonic stage | supernumerary phenotype
FBbt:00002442PHENOTYPE	abdominal dorsal bipolar neuron dbp | ectopic phenotype
FBbt:00002442PHENOTYPE	abdominal dorsal bipolar neuron dbp | embryonic stage phenotype
FBbt:00002442PHENOTYPE	abdominal dorsal bipolar neuron dbp | embryonic stage | precursor phenotype
FBbt:00002442PHENOTYPE	abdominal dorsal bipolar neuron dbp phenotype
FBbt:00002443PHENOTYPE	abdominal 1 dorsal bipolar neuron dbp phenotype
FBbt:00002444PHENOTYPE	abdominal 2 dorsal bipolar neuron dbp phenotype
FBbt:00002445PHENOTYPE	abdominal 3 dorsal bipolar neuron dbp phenotype
FBbt:00002446PHENOTYPE	abdominal 4 dorsal bipolar neuron dbp phenotype
FBbt:00002447PHENOTYPE	abdominal 5 dorsal bipolar neuron dbp phenotype
FBbt:00002448PHENOTYPE	abdominal 6 dorsal bipolar neuron dbp phenotype
FBbt:00002449PHENOTYPE	abdominal 7 dorsal bipolar neuron dbp phenotype
FBbt:00002451PHENOTYPE	abdominal posterior fascicle neuron phenotype
FBbt:00002460PHENOTYPE	abdominal vch1 neuron phenotype
FBbt:00002468PHENOTYPE	abdominal vesA neuron phenotype
FBbt:00002476PHENOTYPE	abdominal vesB neuron phenotype
FBbt:00002484PHENOTYPE	abdominal vesC neuron phenotype
FBbt:00002492PHENOTYPE	abdominal v'esA neuron phenotype
FBbt:00002500PHENOTYPE	abdominal v'esB neuron phenotype
FBbt:00002509PHENOTYPE	abdominal 1 v'es2 neuron phenotype
FBbt:00002510PHENOTYPE	abdominal 2 v'es2 neuron phenotype
FBbt:00002511PHENOTYPE	abdominal 3 v'es2 neuron phenotype
FBbt:00002512PHENOTYPE	abdominal 4 v'es2 neuron phenotype
FBbt:00002513PHENOTYPE	abdominal 5 v'es2 neuron phenotype
FBbt:00002514PHENOTYPE	abdominal 6 v'es2 neuron phenotype
FBbt:00002515PHENOTYPE	abdominal 7 v'es2 neuron phenotype
FBbt:00002516PHENOTYPE	abdominal ventral multidendritic neuron phenotype
FBbt:00002516PHENOTYPE	abdominal ventral multidendritic neuron | ectopic phenotype
FBbt:00002517PHENOTYPE	abdominal anterior ventral multidendritic neuron vdaa | supernumerary phenotype
